"Name","train_size","optimizer","hidden_layers","train/loss","val/loss","denoising/train/avg_diff","flatness/train/avg_diff","ID","State","Notes","User","Group","Job Type","Tags","Created","Updated","End Time","Runtime","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","adaptive","amsgrad","batch_size","betas","capturable","compile_model","cpu","criterion","cuda_version","dataset_dir","device","differentiable","eps","hostname","id","input_dim","lr","max_epochs","maximize","pytorch_version","rho","seed","target_loss","test_size","train_set_percentage_for_flatness","weight_decay","denoising/train/mean_0.000","denoising/train/mean_0.111","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/avg_diff","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/avg_diff","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/epoch","train/flatness_avg_diff","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff"
"decent-gorge-103","512","SAM","[3072,30]","0.016292279586195946","0.1021796464920044","0.019858827240144213","0.010769983473001048","wyx0pz3s","finished","-","mattia-scardecchia","","","","2024-03-02T13:58:18.000Z","2024-03-02T14:03:25.000Z","2024-03-02T14:03:25.000Z","307","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","3000","false","2.2.0","0.05","78","0.015","30000","1","0.15","0.014247878377015391","0.014832994202151896","0.016674533641586702","0.01992834848351777","0.02472057177995642","0.03091170087767144","0.03938713949173689","0.048570458156367145","0.05939698747048775","0.07239644446720679","6.721241739457774e-11","0.00003106549826726583","0.00002365378680604079","0.00001480447472530937","0.000018394903060281143","0.00009394660151330524","0.0002572266733254687","0.0003975944617492561","0.00029194788190864233","0.0005909885146113576","0.01386257087190948","0.1021796464920044","0.1025311251481374","0.10362275689840315","0.1056307504574458","0.10873168210188548","0.113152710100015","0.11888587226470312","0.12604706982771555","0.13478929797808328","0.14485126237074533","0","0.000006388430083638918","0.000020616163098813694","0.00001877354467883992","0.000050317805007294216","0.00005162412903520286","0.000027893056650372604","0.00003319976150203802","0.00005202274593091435","0.00011239754395541782","0.01424787873402238","0.014627694117370992","0.01573400921188295","0.017641211161389947","0.020259149628691377","0.023649442940950394","0.027813969738781457","0.03259075568057597","0.03860614812001586","0.0450083645991981","1.664553659465724e-10","0.000027000189949144977","0.000034152192851600995","0.00004262124328202696","0.00012686464764903425","0.00012375298546123473","0.00011549196996032045","0.00021268425071266657","0.0002697043814414698","0.000333562239419139","0.009333625882863988","0.1021796464920044","0.1024934209883213","0.10348069295287132","0.10501882359385492","0.10742604210972788","0.11034664064645767","0.11392948031425476","0.11814141646027564","0.12316571548581123","0.12895084470510482","0","0.000025008004078546564","0.000051262059047374817","0.00012896802808239828","0.00019820311357241852","0.00020838425636514576","0.00022036154925904932","0.00028909082678452733","0.00026129217811219583","0.0006669625866450293","0.00036928552435711026","0.019858827240144213","225","0.010769983473001048","0.0000107810010376852","0.01386257087190948","225","0.009333625882863988"
"vibrant-donkey-102","512","AdamW","[3072,30]","0.014822940342128277","0.10342498123645782","0.02486920778562005","0.01580035893013701","w109al4m","finished","-","mattia-scardecchia","","","","2024-03-02T13:53:59.000Z","2024-03-02T13:58:15.000Z","2024-03-02T13:58:15.000Z","256","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","3000","false","2.2.0","","78","0.015","30000","1","0.15","0.014233509039816758","0.015234591361756126","0.018073103157803416","0.022770465274030965","0.029295690124854445","0.03711250703781843","0.04600376449525356","0.057054029777646065","0.06875092536211014","0.08249858301132917","6.721241739457774e-11","0.000009126463980475218","0.00006880586050087175","0.0001602538748901887","0.00012579867143882058","0.00023622128048047088","0.0003607151023178259","0.0006661127760216181","0.0010783792074494276","0.0007426334321425735","0.016876727590958263","0.10342498123645782","0.10398216793934505","0.10563627630472185","0.10848896205425262","0.11259437600771588","0.11788357297579448","0.12449639787276584","0.13236815730730692","0.14169459541638693","0.15244760115941366","0","0.00002255011773658638","0.00003375049605863474","0.000056629613489261666","0.0000432011990364325","0.00012726116642740732","0.000050138079325144455","0.00015173736864016775","0.00016112869608799588","0.0001345144165871105","0.014233509020414203","0.014802458882331847","0.01643247000174597","0.019189750752411784","0.02301465345080942","0.027921019843779503","0.03436848185956478","0.04131819414906203","0.04984541367739439","0.05921272728592157","6.135626191910472e-11","0.00003345630319787604","0.0000855837482881926","0.00009886094129753532","0.00020782416205121268","0.00033198441660165813","0.0003876896600516921","0.0007241254536487124","0.0004505407525318275","0.0006849151565739455","0.013740544989705075","0.10342498123645782","0.103879976272583","0.10532744824886324","0.10762728303670883","0.11108039245009424","0.11517775505781172","0.12046296894550323","0.1270315170288086","0.1349300518631935","0.14271288812160493","0","0.0000417387050650875","0.0000929055847491745","0.0001568481608300519","0.00025728771536980856","0.0004289019810657659","0.00045892465133308055","0.0007214764716334481","0.0005748683180768499","0.0007632740971896287","0.00024406758893746883","0.02486920778562005","186","0.01580035893013701","0.000011182386515429243","0.016876727590958263","186","0.013740544989705075"
"resilient-lake-101","256","SAM","[3072,30]","0.010028057731688024","0.12446658313274384","0.032760637408743305","0.011856445232406258","e9u7dqwf","finished","-","mattia-scardecchia","","","","2024-03-02T13:49:41.000Z","2024-03-02T13:53:56.000Z","2024-03-02T13:53:56.000Z","255","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","6000","false","2.2.0","0.05","78","0.01","30000","1","0.15","0.00982590524169306","0.010906489488358298","0.014316407808413109","0.02036009713386496","0.02829432487487793","0.038412390587230526","0.05194378551095724","0.066220845716695","0.08244344095389049","0.10314173996448515","1.3442483478915548e-10","0.0000291085284363432","0.00008708184325452987","0.00019553179359642727","0.0002320216435545038","0.0006192603098586024","0.0004338375689462574","0.0015759060536347446","0.0005683862439127436","0.0006749402994725031","0.02337510536114376","0.12446658313274384","0.12508890529473624","0.12696444491545358","0.1304506460825602","0.13581878443559012","0.14333208401997885","0.15302027761936188","0.16473248104254404","0.17909057438373566","0.19545210401217145","0","0.0000045189189140107106","0.00002793186131403606","0.00003575651644499364","0.00004847275207364683","0.00008035396195194714","0.00005480646074239462","0.00010317947544115142","0.00008312970802171937","0.00007360320584375321","0.009825905226171015","0.01023851940408349","0.011483513587154447","0.013500668783672154","0.016446766257286072","0.020160229643806815","0.0246877271682024","0.030158859584480523","0.03656739192083478","0.04375392394140363","3.1429741424999803e-10","0.000015445459068389932","0.000058195060332731264","0.00006024408623235079","0.00011882044716837426","0.00018257776079719175","0.000165215708963057","0.0003989212533571683","0.0002501105544998531","0.00020012834545886295","0.010075220763683336","0.12446658313274384","0.12480387985706327","0.12581514418125153","0.12761016190052032","0.12996827512979509","0.13317836374044417","0.13708451986312867","0.14165450632572174","0.14750342816114426","0.15333317667245866","0","0.000056665277492656214","0.00007927267876909636","0.0002542658433127817","0.0002553758025061364","0.0001687405756686058","0.00021318781598188944","0.0004268195500768462","0.0005625126134860478","0.0007482300269010706","0.0002866351860575378","0.032760637408743305","312","0.011856445232406258","0.000011344382983224932","0.02337510536114376","312","0.010075220763683336"
"generous-darkness-100","256","AdamW","[3072,30]","0.009641512297093868","0.12791065871715546","0.04554645716367911","0.015229949187487362","xp01icux","finished","-","mattia-scardecchia","","","","2024-03-02T13:45:45.000Z","2024-03-02T13:49:38.000Z","2024-03-02T13:49:38.000Z","233","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","6000","false","2.2.0","","78","0.01","30000","1","0.15","0.009909029273937144","0.011775593040511012","0.01727464950333039","0.026122323237359524","0.03768686608721813","0.05296150129288435","0.06923890051742394","0.08730735691885154","0.10911911788086096","0.1331595250715812","1.3442483478915548e-10","0.00003196050897862574","0.00004791045011585488","0.0002588905016275168","0.0003990788649112669","0.00019590388733990388","0.001697246007416346","0.0012381883833003772","0.0025063235493566448","0.0012124936755108352","0.031741360823313414","0.12791065871715546","0.12894965708255768","0.1321974794069926","0.13756811618804932","0.1452108919620514","0.15523260831832886","0.167665367325147","0.18245401978492737","0.19967514276504517","0.2196562538544337","0","0.000013044058098748767","0.00003238682400557976","0.00006594418941702108","0.0000961016597578962","0.00008192589989329858","0.000016235362763896707","0.00027816338456442566","0.00021749623242053444","0.00008835828499294418","0.009909029211848974","0.010449962224811316","0.012068174313753843","0.014702340960502625","0.01841309419833124","0.023332170257344843","0.029075122717767955","0.035712658707052466","0.044192577991634605","0.05353465247899294","1.2023322738109208e-10","0.00003811571681272862","0.00006491614874335113","0.00016378547905000532","0.00009852566464520696","0.0003131192016305276","0.00018291323412355416","0.00044580778650919306","0.000537478165566369","0.0005950224232832422","0.01270239412784574","0.12791065871715546","0.12834458649158478","0.1296275481581688","0.13180082589387893","0.13493423759937287","0.138872429728508","0.14366649240255355","0.15034720599651336","0.15632436126470567","0.1643021821975708","0","0.00006821520424076134","0.0001247410669128833","0.000282569791820713","0.0004238446614947152","0.0005958913413781279","0.0003455946185387569","0.00062744812526028","0.0008922832622398959","0.0009482110074016228","0.00020752199634443969","0.04554645716367911","245","0.015229949187487362","0.000011661411008390132","0.031741360823313414","245","0.01270239412784574"
"pleasant-dream-99","16384","SAM","[3072,30]","0.05478373169898987","0.05781864374876022","0.006177448903326874","0.002325666276738046","o1phcdld","finished","-","mattia-scardecchia","","","","2024-03-02T13:20:11.000Z","2024-03-02T13:45:41.000Z","2024-03-02T13:45:41.000Z","1530","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","93","false","2.2.0","0.05","77","0.055","30000","1","0.15","0.05340612121896507","0.053565840741309025","0.05407273045663411","0.05498058236844372","0.056351111643986464","0.05828288670939704","0.06083931234024931","0.0640150914308227","0.0678867058401617","0.07243531706626527","1.2713855464322996e-10","0.0000017933289434067085","0.0000063186391157736185","0.000005983211784259298","0.00000469714270352625","0.00001031798779450603","0.000016493457980135193","0.000019473966234786248","0.000010450331061876857","0.00004850643808894968","0.005869215230147037","0.05781864374876022","0.05796576042970022","0.05842894067366918","0.059274682154258095","0.060567501932382584","0.06239100297292074","0.0648092453678449","0.06788973261912663","0.07162639498710632","0.07610668490330379","0","0.000001659993425604122","0.000005228914831979944","0.000004259201691411641","0.000006046247147258998","0.000012541996504312558","0.00002422909603185976","0.000009873796961233925","0.000014185122810941154","0.00004098330361116958","0.053406121191801506","0.05348282458726317","0.053733736525464336","0.05410289117571665","0.05469743345020106","0.05538657035212964","0.05631467553321272","0.05740277511649765","0.05863060997944558","0.060160237530362794","1.4564844520325087e-10","0.000014121648183325731","0.00003690348379415051","0.00006534514054588718","0.00008594565094888348","0.00012181959192444188","0.00014448734767164232","0.00007457303558338583","0.0002349672359580913","0.000261652743077692","0.002237916626036174","0.05781864374876022","0.05789550729095936","0.0581342201679945","0.05855528563261032","0.05902877002954483","0.05976613610982895","0.06059854626655579","0.06169487200677395","0.06290258467197418","0.06417103782296181","0","0.000014344459513121767","0.00004058161797735866","0.00007907073778784429","0.00007560551511455106","0.00008396650737936243","0.00012564116877616257","0.00013927166453834962","0.00015307869319690007","0.00012168425096046948","0.0006138854660093784","0.006177448903326874","14","0.002325666276738046","0.00000899119368114043","0.005869215230147037","14","0.002237916626036174"
"whole-firefly-98","16384","AdamW","[3072,30]","0.05265714973211289","0.0568443238735199","0.007085598298484305","0.002653210033458885","c3aonk9w","finished","-","mattia-scardecchia","","","","2024-03-02T12:56:32.000Z","2024-03-02T13:20:07.000Z","2024-03-02T13:20:07.000Z","1415","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","93","false","2.2.0","","77","0.055","30000","1","0.15","0.0530536589261222","0.05326521327757897","0.05391994622671822","0.05505325068952516","0.056667856809023455","0.05889039538063419","0.06168247680276787","0.06518776832672302","0.06935562329211582","0.07431638450361788","2.2085058421036637e-10","0.0000022080057661650556","0.000007073924481916006","0.000009321256243718175","0.0000128649728582942","0.000024103063763244128","0.000022084844528059","0.000015524415847457457","0.00002667855174448196","0.00002154138746209605","0.006739451363682744","0.0568443238735199","0.05703884735703468","0.0576326015094916","0.058674861987431846","0.06019856780767441","0.06230806186795235","0.06499916811784108","0.06838532785574596","0.07244506478309631","0.07731092721223831","0","0.0000028059894494725636","5.596910329166059e-7","0.000003058790774005417","0.00000963919422620575","0.000009477316435373084","0.000014156331224653536","0.000016277277024333642","0.00004774199031793777","0.00006015867806430991","0.0530536589314579","0.05314685156918131","0.05343481366580818","0.05387586429715156","0.05450409777695313","0.05538975183881121","0.05646805961441714","0.05757251303439261","0.058985427700099534","0.06063765330181923","1.1703013365472356e-10","0.00001711782256855959","0.000026823256750322504","0.000045053771126685486","0.00008645985031120341","0.00012899425190404255","0.00013595197981725217","0.00019078947298393256","0.0001611840018985922","0.00019894435279379743","0.00258225250989199","0.0568443238735199","0.05693713873624802","0.05720818452537059","0.057653461769223216","0.05827370434999466","0.05910834744572639","0.06006847284734249","0.061213967576622966","0.06262632198631764","0.06433184072375298","0","0.000019398011335509557","0.000027338922819065512","0.00004828162414432928","0.00010799983741184526","0.00008664842275586012","0.00010655755998522262","0.00010216323667942544","0.00019157602292172617","0.000278654645208795","0.0004248085315339267","0.007085598298484305","13","0.002653210033458885","0.000009358496754430234","0.006739451363682744","13","0.00258225250989199"
"eager-shape-97","8192","SAM","[3072,30]","0.04968472942709923","0.059457454830408096","0.005300733235587052","0.0023170631457469365","7nvtlqfw","finished","-","mattia-scardecchia","","","","2024-03-02T12:38:01.000Z","2024-03-02T12:56:29.000Z","2024-03-02T12:56:29.000Z","1108","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","187","false","2.2.0","0.05","77","0.05","30000","1","0.15","0.0489815087930765","0.04912379713884244","0.04955646308371797","0.050346937127566584","0.05152485390620617","0.05318856246109741","0.055345889035379514","0.05808799483929761","0.06135751641704701","0.06530889690232773","1.5400299517580952e-10","0.000003545681886138936","0.0000035284812101899747","0.000004359834032502637","0.00001135449234348306","0.000020163555307025697","0.00002755757073080869","0.00003066614106226748","0.000032625118219075154","0.00005031990486647758","0.004755779728293413","0.059457454830408096","0.05957834795117378","0.05996115878224373","0.06064605216185251","0.06169351935386658","0.06317873547474544","0.065110648671786","0.06759638587633769","0.07064200441042583","0.07426803807417552","0","0.0000014256574514830278","0.000004911751111443915","0.000003895443160329088","0.0000062386801655195895","0.000004045914523880422","0.000008066657742405756","0.000010833447365265788","0.000005683100169396099","0.000007231617863422253","0.04898150887747761","0.04906826356891543","0.049292462930316104","0.049715320352697746","0.05028696906229015","0.05099016631138511","0.051888191507896406","0.052925758756464346","0.05418503068503923","0.05565204966405872","1.9950222315493228e-10","0.000020166613396217062","0.00002187844895288113","0.000028930357223154173","0.00005704783056719633","0.00008277678828052024","0.00013442018700038884","0.00013104200559035147","0.00008928176877408213","0.00017911550800551557","0.002125328332185747","0.059457454830408096","0.05952749438583851","0.05975373610854149","0.06013968698680401","0.06063750796020031","0.06128299422562122","0.06217228174209595","0.06309025064110756","0.06423956528306007","0.0655268594622612","0","0.00001770411390593809","0.000042790897098905986","0.00005046962967783218","0.00007860326403673856","0.00008565792157501125","0.00011009396943301844","0.0001403246807258616","0.00016180222809640196","0.000184210772314206","0.0006614543381147087","0.005300733235587052","30","0.0023170631457469365","0.000008852314749674406","0.004755779728293413","30","0.002125328332185747"
"silver-hill-96","8192","AdamW","[3072,30]","0.04903092607855797","0.058596063405275345","0.006831288666580802","0.0022903063855483213","0xpeph1e","finished","-","mattia-scardecchia","","","","2024-03-02T12:21:07.000Z","2024-03-02T12:37:58.000Z","2024-03-02T12:37:58.000Z","1011","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","187","false","2.2.0","","77","0.05","30000","1","0.15","0.049108239385532215","0.049319604479630165","0.04998874129766288","0.05109136022898989","0.05271609089686535","0.05486362538067624","0.05752783461745518","0.060833226229685046","0.06469444244673166","0.06925211555790156","2.9103830456733704e-10","0.000002207376198931457","0.000007352456788541534","0.000009755501687799762","0.00001480837600153181","0.00003601017896852755","0.00002585017259461707","0.00003159666409254739","0.000035130022489592624","0.00006398387741299995","0.00607926708956559","0.058596063405275345","0.05877892052133878","0.05933340887228648","0.06029809266328811","0.0616957905391852","0.06358011563618977","0.06600672254959743","0.06901345898707707","0.07260409990946452","0.07684663186470668","0","0.0000017132137158366424","0.000006500435518675871","0.000005454253744723354","0.00000925225351084058","0.00002129927009868739","0.000016277425373721026","0.000008333041684325853","0.000018605778566781502","0.00004875365811915052","0.04910823948739562","0.04919553952058777","0.049413750506937505","0.04983864525274839","0.05036208864767104","0.051106052359682505","0.051978089087060655","0.05298712531221099","0.05427185904409271","0.05572406994760968","2.1962199481731456e-10","0.00002796201313738648","0.000042523317285460416","0.00008169918110633355","0.00012972179247678584","0.00010397289057338294","0.0001541202127756489","0.00018067935647669695","0.0001159784278672998","0.00025449426263371","0.002156982868909828","0.058596063405275345","0.058665864169597626","0.05888829603791237","0.05929707996547222","0.05984993986785412","0.06044927090406418","0.0613972544670105","0.06224363967776299","0.0634232684969902","0.06471978574991226","0","0.000024212693306491462","0.000024331830803237463","0.00006359652812935594","0.00009947107607107785","0.0001239220504590932","0.0002463223746337481","0.0001863568296900894","0.00023361892040410823","0.00031951099497019565","0.0004419761535245925","0.006831288666580802","27","0.0022903063855483213","0.000009360636795463506","0.00607926708956559","27","0.002156982868909828"
"fine-grass-95","4096","SAM","[3072,30]","0.035721804946660995","0.06731445342302322","0.0049959057903227674","0.003640843530010894","0caqbfmy","finished","-","mattia-scardecchia","","","","2024-03-02T12:06:59.000Z","2024-03-02T12:21:03.000Z","2024-03-02T12:21:03.000Z","844","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","375","false","2.2.0","0.05","77","0.035","30000","1","0.15","0.032931109288862594","0.033052037440938875","0.03344492603597852","0.034143549331929535","0.03525362507207319","0.036802467540837824","0.03889660657538722","0.04151765996357426","0.044806041133900486","0.0484221286023967","3.3606208697288986e-11","0.000004004818679652927","0.000007622383694121722","0.000004477461226452948","0.0000068763957445320965","0.000020662624994239515","0.00006399107872440408","0.00008197244948320269","0.00008138315187221687","0.00011719979752206628","0.0035221055150032043","0.06731445342302322","0.06740407645702362","0.06768580029408137","0.06819632897774379","0.0689819206794103","0.07004864513874054","0.07149817297856013","0.07335803906122844","0.0756174698472023","0.07826068252325058","0","0.0000027817618464717843","0.0000030118628406721717","0.000007216814564395693","0.000007531598540004478","0.000003248171167975382","0.00003064307983941149","0.000019593482023091533","0.00002303262970641826","0.00002572458370873186","0.032931109238415954","0.033065982401603834","0.03343676281219814","0.03407031359965913","0.03497790170367807","0.036130106932250786","0.03749631309765391","0.03920380980707705","0.04110595271922648","0.0433012749068439","1.3733390073902279e-10","0.000016673081539593587","0.00003090220707085154","0.00003667472953277696","0.00006868713956649253","0.00013210220021227882","0.00014294619825711694","0.0001294432631797309","0.0002027697134195345","0.00011987221861416852","0.0028089465200901165","0.06731445342302322","0.06741985455155372","0.06770652458071709","0.06819360256195069","0.06886686384677887","0.06977656632661819","0.07082418650388718","0.0720970019698143","0.07360028773546219","0.07543465793132782","0","0.000018160801047609903","0.00002975422970842352","0.00004767599054638926","0.00009211764720732488","0.00004318441551224961","0.0001752752737676196","0.0002058934982977135","0.00014472307952844056","0.00017455190636662203","0.000729360559489578","0.0049959057903227674","75","0.003640843530010894","0.000008710943802725524","0.0035221055150032043","75","0.0028089465200901165"
"fiery-yogurt-94","4096","AdamW","[3072,30]","0.035390663892030716","0.0666603222489357","0.005612017034824626","0.0035262188321212307","k0fzlm7i","finished","-","mattia-scardecchia","","","","2024-03-02T11:54:00.000Z","2024-03-02T12:06:55.000Z","2024-03-02T12:06:55.000Z","775","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","375","false","2.2.0","","77","0.035","30000","1","0.15","0.033525482043235875","0.03370462552023431","0.03423294329938168","0.03515171839778001","0.03646975449131181","0.0382495351950638","0.040478040697053075","0.04320943219742427","0.04636704735457897","0.04998641168155397","1.0220929352462545e-10","9.763496949774658e-7","0.000009564545345495484","0.000021063050457341845","0.000014044306571032017","0.000035974429247623175","0.000009541484078066503","0.00003708746368951494","0.000011900789831093887","0.000020018548493578305","0.003823747734228763","0.0666603222489357","0.06677398085594177","0.06711918115615845","0.0677296444773674","0.06859792768955231","0.06978884587685268","0.07130503157774608","0.07321282476186752","0.07548281053702037","0.07817013065020244","0","0.0000044595754975298996","0.000008924144209413155","0.000008261182129053718","0.000006550475717303402","0.000006990154939992372","0.00002814429807278236","0.00001112813739584778","0.000017530977606146907","0.00002928363039591951","0.03352548193943221","0.0336505977291381","0.03402136319782585","0.0346370192739414","0.035535465637804006","0.03662044572993182","0.03793491311953403","0.03954185784677975","0.04146465423400514","0.043585206649731846","2.6406369404636517e-10","0.000010976359302745952","0.00003786800948837815","0.00005563354693067205","0.00009990446876307706","0.00008264271946696146","0.00009684142415712575","0.00014244852852660574","0.0002443771099120551","0.0002231184867718098","0.0027496055513620415","0.0666603222489357","0.06675250977277755","0.06702460125088691","0.06753788962960243","0.06818542703986168","0.06903260126709938","0.0701195515692234","0.07134941071271897","0.07277053743600845","0.07466642707586288","0","0.0000204490419413548","0.000034910737780333364","0.00006870039217663705","0.0000580136919654256","0.00012168866548272792","0.0001010161632651533","0.0002122679973286339","0.00017793866045875807","0.00021519472557438303","0.0005063859280198812","0.005612017034824626","67","0.0035262188321212307","0.00000936698506848188","0.003823747734228763","67","0.0027496055513620415"
