"Name","Created","Runtime","Notes","train_size","hidden_layers","optimizer","train/loss","val/loss","target_loss","train/epoch","ID","State","User","Group","Job Type","Tags","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","batch_size","compile_model","cpu","criterion","cuda_version","dataset_dir","device","hostname","id","input_dim","lr","max_epochs","pytorch_version","rho","seed","test_size","train_set_percentage_for_flatness","weight_decay","denoising/train/avg_diff","denoising/train/mean_0.000","denoising/train/mean_0.111","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/avg_diff","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/avg_diff","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/avg_diff","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/flatness_avg_diff","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff"
"bright-dragon-292","2024-02-22T07:08:26.000Z","141","-","1024","[784,784,15]","SAM","0.01754320226609707","0.09324811398983002","0.017","429","6mtz5hoi","finished","mattia-scardecchia","","","","2024-02-22T07:10:47.000Z","2024-02-22T07:10:47.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","3000","2.2.0","0.1","9","512","0.5","0.1","0.016190152824856342","0.016196008150776226","0.01670328830368817","0.018112580214316647","0.020682928152382377","0.02435626912241181","0.02957751516563197","0.03674895238752166","0.0443665343336761","0.05324736066783468","0.06352860294282436","0.00003026745714392231","0.00010640099601623418","0.00005809757420173405","0.000013533189479872389","0.00008405747575109862","0.0006310269463281363","0.00006400307950198646","0.000979447682903426","0.00020728074683773104","0.0006165015691656119","0.010522776283323765","0.09324811398983002","0.09366712532937528","0.09463002408544224","0.096365283553799","0.09886086670060952","0.1020502746105194","0.10645678515235583","0.11126475408673286","0.11729495413601398","0.1238707210868597","0","0.00006348817570035693","0.0000659447496345746","0.00030280605138371133","0.00010794881595251434","0.00014269330076632447","0.00015337799529883722","0.0010260791370130804","0.0004336359943874279","0.00039740798677074466","0.00540642483276315","0.0162003229605034","0.016402773733716458","0.017007924639619885","0.01794588319025934","0.019401687639765443","0.021167569793760777","0.023303567618131637","0.025953232892788947","0.028861054545268414","0.03230110888835043","0.0001461679427031403","0.00015513151981463334","0.00011257293232874392","0.00012614691971367617","0.0001047020065655026","0.00019330080961135429","0.0002671222079004383","0.0003912858128152239","0.00033175800092143353","0.00033943501928959175","0.003586328290402882","0.09324811398983002","0.09337721709161996","0.09375982638448475","0.09424731656908988","0.09531156495213508","0.09632058255374432","0.09768626745790245","0.09933011177927256","0.10145286787301304","0.10361055415123702","0","0.00005336791431040952","0.0001099058860695994","0.00020820003655023833","0.0002260032445088975","0.0002395802187819624","0.00044197012669201167","0.0005574525399871542","0.0008987164480302008","0.0007412025188148105","0.002139125717803836","0.016190152824856342","0.00540642483276315","0.00006574157305294648","0.010522776283323765","429","0.003586328290402882"
"radiant-wonton-291","2024-02-22T07:06:40.000Z","103","-","1024","[784,784,15]","AdamW","0.01754220947623253","0.10040069743990898","0.017","339","10td4adc","finished","mattia-scardecchia","","","","2024-02-22T07:08:23.000Z","2024-02-22T07:08:23.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","3000","2.2.0","","9","512","0.5","0.1","0.03993668953965729","0.016120928921736777","0.017760178617512185","0.022576014588897422","0.030379732449849445","0.041509919023762144","0.053561300660173096","0.06843609952678283","0.08504914523412783","0.10264304435501496","0.12248922946552436","0.000010140498565139286","0.00006222675828881668","0.00015096346482778962","0.0006656433696188285","0.0004976445552787462","0.0014720370856244906","0.002146121314496784","0.0013554137160566523","0.002348627149632511","0.002653311697375512","0.025424535820881528","0.10040069743990898","0.101344662408034","0.10397805459797382","0.1083060937623183","0.11507995675007504","0.1226559051622947","0.13289117316404978","0.14383758728702864","0.15846067294478416","0.17129752909143767","0","0.00007479534524303821","0.00022301552862105385","0.0004335294706357867","0.0007033487626823198","0.0005391519994806067","0.0011559886678067144","0.0005547676329601143","0.0007029098103000141","0.0000992774401552738","0.025886063319630927","0.01621285118162632","0.01712672442663461","0.01990572710055858","0.024247283674776555","0.03104069298133254","0.03926929049193859","0.04861589381471276","0.060672117350623014","0.07422081474214792","0.08983424380421638","0.00008355431476812578","0.0001402586829190023","0.0002932709393939259","0.0004506757184029068","0.0005892841495523502","0.0013189032913548087","0.001508689324474657","0.001986098463838084","0.0027225505395184276","0.00574595283790837","0.02041194880381228","0.10040069743990898","0.101095081679523","0.10330722518265248","0.10679704546928406","0.1117657458409667","0.1183210464194417","0.12645808570086955","0.1349988855421543","0.14702956341207027","0.15795308575034142","0","0.00011940978831422024","0.00026301487646611057","0.0007019019591142736","0.0005128221303877982","0.0014199894006558633","0.0014525235688982736","0.0026558555669987083","0.0019553700455454577","0.003128221064848177","0.0002823011018335819","0.03993668953965729","0.025886063319630927","0.00006778735405532643","0.025424535820881528","339","0.02041194880381228"
"filigreed-rocket-290","2024-02-22T07:05:22.000Z","205","-","8192","[784,15]","AdamW","0.04898567125201225","0.05940127093344927","0.05","87","hp5qqp98","finished","mattia-scardecchia","","","","2024-02-22T07:08:47.000Z","2024-02-22T07:08:47.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.001","375","2.2.0","","7","512","0.0625","0.1","0.01609427334430316","0.04878105968236923","0.04887243344758948","0.05071516723061601","0.05320357019081712","0.05903361380721132","0.06277238406861822","0.07009271687517564","0.07853177872796853","0.08535027752319972","0.09610259967545667","0.0006825448071879348","0.0007892504130970953","0.0010047042743869744","0.00043628394552144633","0.00044512598533063814","0.0008246133355521447","0.0012081540404195582","0.0010413346171900145","0.0015054776796523794","0.0013153881016683211","0.015038586873561148","0.05940127093344927","0.0599313344185551","0.061436887830495834","0.06409634277224541","0.06782572933783133","0.07248403939108054","0.07879466625551383","0.08534172177314758","0.0935277050981919","0.10155888025959332","0","0.000017975754446987058","0.00012725828178452697","0.0001903338010755456","0.00017552965999513795","0.0003267225734675728","0.00020605772512592715","0.0011556755332564825","0.0006274630215413522","0.0006999617105376872","0.008074277909472585","0.04881158373318613","0.048598233284428714","0.04962555030360818","0.05117234196513891","0.052931447280570865","0.05530362199060619","0.057583476137369874","0.06084283837117255","0.06466493443585933","0.06985631706193089","0.0008259552369631651","0.0008891462774057926","0.0010700967576463116","0.0008231968486952532","0.0006660064380345727","0.0009155364287736456","0.0010201935503097229","0.0012410662910601678","0.0012580838799834185","0.001580028167422779","0.00695092681795359","0.05940127093344927","0.05962663115933538","0.06041222009807825","0.06165474951267243","0.06315948283299803","0.06559253362938762","0.06813002889975905","0.0709399500861764","0.07478700894862414","0.07981810141354799","0","0.00011836187435411189","0.0002047390832902133","0.0002538650620519523","0.00042527963849457614","0.0003851081924075342","0.0008103956399133954","0.0011992842130432082","0.0011098698169342326","0.0016620640033773023","0.003039808012545109","0.01609427334430316","0.008074277909472585","0.00006500696326838806","0.015038586873561148","87","0.00695092681795359"
"radiant-moon-289","2024-02-22T07:03:54.000Z","163","-","512","[784,784,15]","SAM","0.008214730769395828","0.11592044867575169","0.0085","732","u33m15pt","finished","mattia-scardecchia","","","","2024-02-22T07:06:37.000Z","2024-02-22T07:06:37.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","6000","2.2.0","0.1","9","512","1","0.1","0.019051989375536017","0.008316381582214186","0.008727478755948445","0.010160402433636287","0.012991086036587754","0.01726453995797783","0.02374048096438249","0.03226809040643275","0.04167340152586499","0.05324861888463298","0.06529322980592649","8.891367072076227e-11","0.0000055140215857093925","0.00004130246323059641","0.00008896587047336415","0.00011699283533855978","0.00010944222888887363","0.0007221450282284282","0.0004006410410941286","0.0007022905703811628","0.001255067551357498","0.012975082049767162","0.11592044867575169","0.11638427712023258","0.11766503502925237","0.11990442064901193","0.12356279231607914","0.12738322280347347","0.13234343566000462","0.13843406488498053","0.14555652936299643","0.1518010807534059","0","0.0001037347234221231","0.00013296975415591573","0.00023572079041527316","0.0006051114957787166","0.0005868877853850025","0.0005226839784760178","0.0005972508446849809","0.0003175805067149938","0.0009892980428966502","0.006143078565364704","0.008316381578333676","0.008517071057576686","0.009176129277329892","0.010248827387113125","0.011725820798892528","0.013619367312639952","0.016063813876826316","0.018874018639326095","0.02228068094700575","0.025772490794770415","1.905010657483336e-10","0.000022787938264229265","0.00005777016639877053","0.00010032081171925902","0.00008808071611332085","0.0001574133947251347","0.0002083322074557576","0.0003317553648905926","0.0004802901809079339","0.0004907197262650264","0.0035857413709163566","0.11592044867575169","0.1160758627578616","0.11642487961798906","0.11700600162148476","0.11783484388142824","0.1189962387084961","0.12028491273522376","0.1220130868256092","0.12413386851549148","0.1263717571273446","0","0.00010067992833916044","0.00018839967707970465","0.0002594049624614864","0.00044425472236072526","0.0007843223263126844","0.0003644764521148561","0.0008231088154385303","0.0009800227896156434","0.0012581708609873986","0.002046794630587101","0.019051989375536017","0.006143078565364704","0.00006661334919044748","0.012975082049767162","732","0.0035857413709163566"
"vermilion-firecracker-288","2024-02-22T07:03:30.000Z","109","-","4096","[784,15]","SAM","0.05585736036300659","0.06783352419734001","0.056","122","qs33djwg","finished","mattia-scardecchia","","","","2024-02-22T07:05:19.000Z","2024-02-22T07:05:19.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.001","750","2.2.0","0.15","7","512","0.125","0.1","0.012789417523890734","0.054217766504734755","0.05479186105852326","0.05552266615753373","0.05809927778318525","0.062202873174101114","0.06453233041490118","0.07010500443478425","0.07483754338075717","0.08305974397808313","0.09068702347576618","0.0004572479738818525","0.0008625247201334046","0.0016592438398411148","0.0011458566241343451","0.0008918382568397374","0.00088831911859647","0.0009149320770761664","0.0007666511273542531","0.0009927990108470472","0.0005775125634383215","0.01107095765570798","0.06783352419734001","0.06817061267793179","0.06919125902156036","0.07095066271722317","0.07352249262233575","0.07675208399693172","0.08119758715232213","0.086895735313495","0.0937505705902974","0.10078029024104278","0","0.00003546309059632634","0.00009137620107291292","0.00009124430170837588","0.00020484147634340383","0.00004032849417651967","0.00022986206217906577","0.0006399271081695191","0.0006564441226078815","0.0005131146328649979","0.003638633671216661","0.0549324780702591","0.05424107084982097","0.05445381044410169","0.05572192068211734","0.05620019813068211","0.057830805983394386","0.05928453393280506","0.061689193407073614","0.063175850501284","0.06612399923615157","0.000723076251877109","0.0009593879903442676","0.0009479559074672694","0.0008478989913416777","0.0011398750944912144","0.001015684117880076","0.000985895403508317","0.0008897631925444228","0.0014269284019605792","0.0015834051224502654","0.0036187597922980735","0.06783352419734001","0.06793426778167486","0.06834109667688608","0.06889273840934038","0.06984529476612807","0.0710907919332385","0.07222505621612071","0.07414874937385321","0.07616028990596532","0.07805103063583374","0","0.00002817261589206815","0.00006922302865223258","0.00013976425342500829","0.0002543964962958756","0.00027763510700340097","0.00016197395216329433","0.0003851742991893119","0.0004469269555311572","0.0003896726775987701","0.004107940010726452","0.012789417523890734","0.003638633671216661","0.00005728884570999071","0.01107095765570798","122","0.0036187597922980735"
"thriving-dumpling-287","2024-02-22T07:02:08.000Z","104","-","512","[784,784,15]","AdamW","0.008416111581027508","0.12944586016237736","0.0085","509","nypyjg86","finished","mattia-scardecchia","","","","2024-02-22T07:03:52.000Z","2024-02-22T07:03:52.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","6000","2.2.0","","9","512","1","0.1","0.05238078695644314","0.008187681591759125","0.010352990473620594","0.016558997216634452","0.026975549447039764","0.04075235888982812","0.057370671847214304","0.07758825831115246","0.09745607276757558","0.12252885351578396","0.14791325045128664","8.891367072076227e-11","0.00006675790060139053","0.00003685623880405507","0.0002187905197093621","0.0005193544546046244","0.000601193914571812","0.001019968336006978","0.002602504475559849","0.0009266839808756308","0.0018977771570225697","0.03257595673203467","0.12944586016237736","0.1304888023684422","0.13396010672052702","0.1397817557056745","0.14815226445595422","0.15826773022611937","0.17093387618660927","0.18722957000136375","0.20151361947258312","0.2204445836444696","0","0.00006507745548051827","0.00008638124183988029","0.0006715282030416769","0.000322130171174099","0.0008494719693015051","0.0009359840408583088","0.0018716264745574076","0.00013825448678848637","0.0017253164188546985","0.03182070165348705","0.00818768169847317","0.009302809357177469","0.01278334897942841","0.018849469884298743","0.026487467531114816","0.036857907008379695","0.04783240235410631","0.06432917253114283","0.07795864418148994","0.09749493086710571","9.9880758022841e-11","0.00009543021828514252","0.00032177654384515903","0.0007576182776269148","0.000734995904337488","0.001163627461971107","0.002406563800791741","0.002895850878451931","0.0036639903326654817","0.003891319948919077","0.0241206297650933","0.12944586016237736","0.1302470987662673","0.13269457276910543","0.13709452301263808","0.14351848959922792","0.15068590752780436","0.1600432213395834","0.17080844715237617","0.1826227929443121","0.1985039860010147","0","0.0001685651518866361","0.0004954495707603167","0.0004287230684981432","0.0009023354113202112","0.001190071705047026","0.002335197756190038","0.0028832204983609616","0.002256612683068077","0.0049930803648199715","0.00022217001242097467","0.05238078695644314","0.03182070165348705","0.00007051436841720715","0.03257595673203467","509","0.0241206297650933"
"glowing-mandu-286","2024-02-22T07:02:06.000Z","81","-","4096","[784,15]","AdamW","0.05344753712415695","0.06972045078873634","0.056","85","yv733zyb","finished","mattia-scardecchia","","","","2024-02-22T07:03:27.000Z","2024-02-22T07:03:27.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.001","750","2.2.0","","7","512","0.125","0.1","0.023041759741803017","0.05423460171247522","0.05539768561720848","0.05833350820466876","0.061394180015971266","0.06570075902466972","0.07387876696884632","0.08234947205831607","0.0916704333697756","0.1026161378249526","0.11516890799005826","0.0010979560873817826","0.0001588182175459283","0.001082847152333184","0.0006782085892206168","0.0013157208653118016","0.0006465033795230522","0.0011092591377885625","0.0009497519798209664","0.0010121997150366671","0.0012101946739648372","0.019321166227261224","0.06972045078873634","0.07035685268541177","0.07226040090123813","0.07548353883127372","0.0804999911536773","0.0866275845716397","0.09391154473026592","0.10310384817421436","0.11290231347084044","0.12554964485267797","0","0.000033269376255304944","0.0002037216566943222","0.00006703022536793944","0.00020226365736159747","0.00040224692300368296","0.0004224222819964723","0.0005731969457468457","0.0007177230820089611","0.0014264070926066294","0.010186644219793373","0.05408576056361199","0.05497043537907302","0.05612081959843636","0.05743704470805824","0.05871392134577036","0.06117612402886152","0.0643719736021012","0.06893410310149192","0.0735673014074564","0.07934358716011047","0.0010507107180453","0.0007585441075176572","0.0010243054591211405","0.0009081904082846444","0.000970139654708856","0.0005986250444702129","0.0012499298711572233","0.0011318709954350665","0.0013366377307332822","0.0022168082854335156","0.007769295237958426","0.06972045078873634","0.0699890648946166","0.070741424895823","0.07224307339638472","0.07413622736930847","0.0764818137511611","0.07962340470403433","0.08292173743247985","0.08655064292252064","0.09248962011188268","0","0.00007797836700572017","0.0002285614588029358","0.0003436317016689634","0.0005767601540398391","0.0007506454878309858","0.000914135530381885","0.000970675796140458","0.0015848180026196736","0.0028700354811183344","0.001243237522430718","0.023041759741803017","0.010186644219793373","0.00006885060429340228","0.019321166227261224","85","0.007769295237958426"
"glistening-kumquat-285","2024-02-22T06:59:59.000Z","126","-","256","[784,784,15]","SAM","0.008354310877621174","0.16248397529125214","0.0085","832","kcinb4wh","finished","mattia-scardecchia","","","","2024-02-22T07:02:05.000Z","2024-02-22T07:02:05.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","12000","2.2.0","0.1","9","512","2","0.1","0.016426653591527916","0.004156743273294221","0.004485445989606281","0.005848782408672075","0.008412014848242203","0.012630433542653918","0.01838169215867917","0.02536639990285039","0.03352435833464066","0.04165790633608898","0.0513701926295956","1.8711145115459326e-10","0.000003584637482610744","0.00006671251465194391","0.0000549755143355855","0.00022436334075332743","0.00033389519095199197","0.00023118543422576173","0.0004696415464082942","0.0008342610545500992","0.0010127519316523242","0.019922375554839777","0.16248397529125214","0.1633888172606627","0.1658166249593099","0.16919051483273506","0.1756544609864553","0.1814372576773167","0.1879881645242373","0.19812364876270297","0.2064974159002304","0.21348262826601663","0","0.00028203704196106744","0.0003100298271752653","0.001204879914240802","0.0015470984275162524","0.0011875659975968214","0.0004986968711677427","0.0024798599246166897","0.0015552097146604691","0.002136209408261274","0.003855644818977452","0.0041567432635929435","0.004289963783230632","0.004686364950612187","0.0053798146895132955","0.006300608906894922","0.007527995097916573","0.009005741006694734","0.01082295374944806","0.012698502046987414","0.015255193039774895","1.1061157421006529e-10","0.00001136910286903524","0.00002575223131493105","0.000039339776167504926","0.00004316750490165655","0.00009337198711991112","0.00020678074858494983","0.00017349286315190092","0.00016794514359600392","0.0002911246593054787","0.0029454860463738464","0.16248397529125214","0.16256099417805672","0.163080582767725","0.16368222422897816","0.1647408723831177","0.16467205248773098","0.16613438129425048","0.16774121671915054","0.16896407380700112","0.170234240218997","0","0.00025858254547780175","0.0004091551067221555","0.0004716631557202509","0.0005218875896209733","0.000768987225781966","0.001248398214457241","0.0017047655276245792","0.0019780884863189164","0.00202279542159483","0.0013155080378055573","0.016426653591527916","0.003855644818977452","0.00007160122186178342","0.019922375554839777","832","0.0029454860463738464"
"lambent-lamp-284","2024-02-22T06:59:49.000Z","135","-","2048","[784,15]","SAM","0.04342026636004448","0.07522372342646122","0.045","246","uq2epsn2","finished","mattia-scardecchia","","","","2024-02-22T07:02:04.000Z","2024-02-22T07:02:04.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.001","1500","2.2.0","0.15","7","512","0.25","0.1","0.014318682610367742","0.04342033884798487","0.04365749269103011","0.04504609092449149","0.04789238873248299","0.051333746407181025","0.055711415285865463","0.06143574447681507","0.06843768805265427","0.07763810083270073","0.08687025588005781","0.0005966998537500133","0.0004625779383661413","0.0006768519450283408","0.0005077474548197201","0.0004883291628222066","0.0003983278942775775","0.000058439861863407655","0.0006452287005772524","0.0014227251150664764","0.001337139977798875","0.01286012685547272","0.07522372342646122","0.07560981127123038","0.0769562404602766","0.07889385086794694","0.08162430922190349","0.0856992577513059","0.09102980171640714","0.0975641831755638","0.10479111410677432","0.11344621082146962","0","0.00006410935449703036","0.00004032412310200207","0.0001633320093291554","0.0003998735270346362","0.0003441081435953152","0.0002118577842765708","0.0010701968416812991","0.0003424167351787825","0.0002547197410956671","0.006591925011016429","0.043216882878914474","0.043543661246076226","0.04436893695965409","0.045145030273124574","0.046848579123616216","0.04848352973349392","0.050903287203982475","0.05368239735253155","0.056366190779954195","0.05984697290696204","0.0006008022728711757","0.0005806484892160077","0.0005813362113065772","0.0007023927202998168","0.0007492302890186089","0.0007158205683335261","0.0005564124764316919","0.0003066263917829301","0.0007766870947485609","0.0007697776689010274","0.00481036072596909","0.07522372342646122","0.07536638025194406","0.0758922666311264","0.07669089883565902","0.07800380177795888","0.07926723472774029","0.08140535224229098","0.08350981082767248","0.08583617601543665","0.08914519678801298","0","0.000042653849088763255","0.00011951163850844528","0.00011889461723154236","0.00019423589761560471","0.00032477842251016635","0.0002432613939450717","0.0006285431753448008","0.0004552192513737285","0.0006827364917217285","0.004211318213492632","0.014318682610367742","0.006591925011016429","0.00006019956708769314","0.01286012685547272","246","0.00481036072596909"
"scintillating-rocket-283","2024-02-22T06:58:40.000Z","76","-","256","[784,784,15]","AdamW","0.008411204442381859","0.16231251507997513","0.0085","483","ebr5qyok","finished","mattia-scardecchia","","","","2024-02-22T06:59:56.000Z","2024-02-22T06:59:56.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.0005","12000","2.2.0","","9","512","2","0.1","0.04739411316889649","0.004178306126656632","0.00645925981613497","0.013085307398190102","0.022508289354542892","0.03587968088686466","0.05049231524268786","0.06643627490848303","0.08518102020025253","0.1050789455572764","0.1264247919122378","1.7782734144152454e-10","0.00006613840406077645","0.00038187587757189146","0.00017346019719852783","0.000521190924680004","0.0006988317241995637","0.0011294543172530212","0.00040114477903428926","0.0004951850467103254","0.0027098999255047145","0.05645616302887596","0.16231251507997513","0.1642252281308174","0.17051614075899124","0.18164507175485292","0.193678164233764","0.2121656984090805","0.23339201509952545","0.25750352690617245","0.2869874909520149","0.3252609297633171","0","0.0001596576171333043","0.00017404250274848028","0.0006866300249694157","0.00113594381647427","0.0012590268914472076","0.0015465653517632082","0.0007468516009224116","0.004131748659234797","0.0023607820476964727","0.019002332272939383","0.004178306262474507","0.004845663357991725","0.006937319226562977","0.010194598115049304","0.014613825106061996","0.020964307617396115","0.028153992351144554","0.03768482450395823","0.04644379122182727","0.057789757009595634","7.259770814123603e-11","0.00007993706793410904","0.00012852638949732806","0.0005808439980422249","0.0006751323463329113","0.0012550574183219083","0.0015404488631203903","0.0029533040246810453","0.001971139573942725","0.005087693138741306","0.02647785831242802","0.16231251507997513","0.16326834335923196","0.16594481207430362","0.17026710137724876","0.1776164952665567","0.18389081172645091","0.19547081366181376","0.2095496654510498","0.2227895710617304","0.2367936048656702","0","0.0003205146864665163","0.0008395070935088171","0.0009531153338943664","0.0015365072894926305","0.002703250148692876","0.003402434416735617","0.004250167020436041","0.004943571473289403","0.007787287122305452","0.00018542894395068288","0.04739411316889649","0.019002332272939383","0.00007627601007698104","0.05645616302887596","483","0.02647785831242802"
"fortuitous-fireworks-282","2024-02-22T06:58:18.000Z","89","-","2048","[784,15]","AdamW","0.04673634469509125","0.07895894721150398","0.045","164","u46ea08s","finished","mattia-scardecchia","","","","2024-02-22T06:59:47.000Z","2024-02-22T06:59:47.000Z","","gnode04","","69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","https://github.com/MattiaSC01/HM/tree/69a78e2769fb4731b55f148cbbe3c2f245f7a6a5","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode04","mnist-train","784","0.001","1500","2.2.0","","7","512","0.25","0.1","0.026768190242970977","0.04308093183984359","0.04454961884766817","0.046938660088926554","0.052477480533222355","0.05902213929221034","0.06692666979506612","0.07668049912899733","0.08925353301068147","0.10237590813388428","0.11729983612895012","0.0005957008678714613","0.0007333744218850918","0.0002724379534177987","0.0006312001950434703","0.001242579780361475","0.0007726793837894182","0.0001260573810446719","0.0009205785362449164","0.0017052568180753469","0.0011316560411332949","0.0220601902032892","0.07895894721150398","0.07966607498625915","0.08204908606906731","0.08563737695415814","0.09116537620623906","0.09844577498733996","0.10594506748020648","0.11638886233170828","0.12936565217872462","0.14256915574272477","0","0.0000705117701193327","0.00009340709220804942","0.00024902562391608085","0.0006676438671964569","0.0003857412131830636","0.00018815702704222335","0.0007798495865145703","0.0005185915791538793","0.0009092452690318208","0.013550234460271903","0.04357393919490278","0.04407359682954848","0.045056897588074206","0.04766896544024348","0.0510190462693572","0.05552536910399795","0.059993940545246","0.06586474599316716","0.0734211233444512","0.08029935481026769","0.0004125361257334513","0.0006470647216340801","0.0005344537010500786","0.0006805844578065598","0.0012205182810164114","0.0009672655877413566","0.001378250663208634","0.0010531467983148446","0.002561409992442197","0.001680408387655096","0.011424327902495854","0.07895894721150398","0.07936235852539539","0.080568977445364","0.0824071228504181","0.08537102844566107","0.088754110224545","0.09299828801304102","0.09798133336007596","0.1039012609049678","0.11352932415902614","0","0.00008030590961399591","0.0002730891221397278","0.0003123277952570218","0.0004897542619659143","0.001129694755235328","0.0012199041022974903","0.0011211779074496258","0.0014369421260801358","0.0034453436750488727","0.0010251286439597609","0.026768190242970977","0.013550234460271903","0.00007194901263574138","0.0220601902032892","164","0.011424327902495854"
