"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","adaptive","amsgrad","batch_size","betas","capturable","compile_model","cpu","criterion","cuda_version","dataset_dir","device","differentiable","eps","hidden_layers","hostname","id","input_dim","lr","max_epochs","maximize","optimizer","pytorch_version","rho","seed","target_loss","test_size","train_size","weight_decay","train_set_percentage_for_flatness","denoising/train/avg_diff","denoising/train/mean_0.000","denoising/train/mean_0.111","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/avg_diff","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/avg_diff","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/avg_diff","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/epoch","train/flatness_avg_diff","train/loss","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff","val/loss"
"flowing-dragon-211","finished","-","mattia-scardecchia","","2024-02-26T14:00:30.000Z","725","","gixmygvl","","","2024-02-26T14:12:35.000Z","2024-02-26T14:12:35.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,784,15]","gnode02","mnist-train","784","0.0005","6000","false","SAM","2.2.0","0.1","8","0.0085","40000","512","0.1","1","0.021841798136786873","0.00826496301063647","0.008690162445418537","0.010259963649635514","0.013425476189392308","0.018453991661469143","0.025631602155044675","0.03477594271923105","0.046792952654262386","0.06011611564705769","0.07465644056598346","2.4233781726403774e-10","0.000022914345339547135","0.00007770615544616257","0.00008199347229462157","0.00024262851525736585","0.00036019210919873345","0.0005452580453528007","0.0006448838621134228","0.001459630339700424","0.0007608037463106157","0.014908288419246685","0.12573444843292236","0.1262450416882833","0.12781117856502533","0.13044283290704092","0.13416298727194467","0.13907540341218314","0.1449409375588099","0.1518311450878779","0.15915463864803314","0.1670287549495697","0","0.000019042916390022644","0.000011654508630247169","0.00001992848748630163","0.0000455655296712914","0.0000691995588192621","0.00003896607305410359","0.00006451586818456492","0.00011919764651869531","0.000028330046748573797","0.006950916612986474","0.00826496298541315","0.00850804170477204","0.009245965629816055","0.010442440398037434","0.01211104254471138","0.014287180232349784","0.017063018097542227","0.020183499250561","0.0240149044431746","0.028037740755826233","1.4890748894424094e-10","0.000013553092509999265","0.00003742341063490048","0.00009673651145273718","0.0001034325151586714","0.00016782050007820652","0.00017071153865914557","0.00020094815651023975","0.00025678700071501216","0.00028784949461776045","0.0037116518616676086","0.12573444843292236","0.12595591992139815","0.12616559565067292","0.12692210972309112","0.12778179198503495","0.1288491114974022","0.13037938326597215","0.13208625316619874","0.13445671945810317","0.13612966984510422","0","0.0001336532324239353","0.00019890899024475983","0.0003688774048829735","0.0002600390693051847","0.0006905887478673598","0.0007868211106177145","0.000714886692078636","0.0005881961181498416","0.0015830729759869395","0.0020235958509147167","0.021841798136786873","702","0.006950916612986474","0.008419785648584366","0.00006803901487728581","0.014908288419246685","702","0.0037116518616676086","0.12573444843292236"
"astral-firebrand-210","finished","-","mattia-scardecchia","","2024-02-26T13:58:00.000Z","633","","6z80hxpa","","","2024-02-26T14:08:33.000Z","2024-02-26T14:08:33.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","750","false","AdamW","2.2.0","","6","0.056","40000","4096","0.1","1","0.0215594233731584","0.054138498031534255","0.05493696119325856","0.05730643771433582","0.061148890759795904","0.06641702146346991","0.07316958000107358","0.08168155048042536","0.09104993349562088","0.10215768058939528","0.11497266206424683","2.0987070604832777e-10","0.0000115897901053245","0.00005850474811573531","0.00004313009715250258","0.00007956532942581122","0.0000381676603080304","0.00007112726505081467","0.00017536451174219415","0.0001491551736888373","0.00036595042997657873","0.019013784080743792","0.07414015382528305","0.07478752235571544","0.07674097269773483","0.08002171913782756","0.08467727402846019","0.09066367397705714","0.0979555919766426","0.10678915431102116","0.11707187195618948","0.12869144479433697","0","0.000009068927786141598","0.000006501710641282332","0.00004890695285831781","0.000024943317993521975","0.000016478424587588474","0.00004350642568796883","0.00004563849196665393","0.00006790134333254909","0.0001831833493980843","0.007969046717626035","0.05413849776377901","0.05442410646937788","0.05531335732666776","0.05660177138634026","0.058442974905483426","0.061253459891304374","0.06449109746608883","0.06791434022597968","0.07206923933117651","0.07642660097917542","1.457130486418694e-10","0.00004720934460294506","0.00014720150834267832","0.00015370793427178791","0.0002760271093580206","0.0005015945544546224","0.0007981406655574212","0.0005064668069128823","0.001082422895170925","0.001610310199840228","0.0072572116553783345","0.07414015382528305","0.07438115999102593","0.07507902830839157","0.07641839161515236","0.07784472182393073","0.08043154776096344","0.08313822224736214","0.0864191085100174","0.09040044993162157","0.09572087079286576","0","0.00006526177061622706","0.00013206819464913692","0.00019235644731273893","0.00029046424880730846","0.0003436855016814534","0.0005549916850015593","0.0007442452074451443","0.0007152617826836852","0.002060178646453627","0.0014415509067475796","0.0215594233731584","92","0.007969046717626035","0.05164962261915207","0.00006875966937514022","0.019013784080743792","92","0.0072572116553783345","0.07414015382528305"
"warm-smoke-209","finished","-","mattia-scardecchia","","2024-02-26T13:51:21.000Z","547","","srjmxg62","","","2024-02-26T14:00:28.000Z","2024-02-26T14:00:28.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,784,15]","gnode02","mnist-train","784","0.0005","6000","false","AdamW","2.2.0","","8","0.0085","40000","512","0.1","1","0.04970104428357445","0.008104655096152177","0.01007441128604114","0.016013972810469568","0.025726748863235116","0.03842408939575156","0.054702812960992254","0.07330636959522963","0.09403743005047242","0.1160852238535881","0.14158128201961517","1.8711145115459326e-10","0.00001762538761335906","0.0001030661229074786","0.000363710668310748","0.0007667553873375363","0.0005014137322183024","0.0011238312543785003","0.001745254192770293","0.0002485585968115326","0.002475918267175687","0.02975931664307913","0.13358238339424133","0.1346150040626526","0.13768224914868674","0.14287397265434265","0.1500487526257833","0.159468745191892","0.17110848923524222","0.18497659265995023","0.200648233294487","0.2184125781059265","0","0.000007171175116063069","0.000029528395840311253","0.000008826583058321086","0.000041916374025103664","0.000010178009423171736","0.00016468444233572852","0.00005629774657115919","0.0001041730971037164","0.00022913734912365124","0.04199776948487853","0.008104655047645792","0.009624866489320993","0.01433781032683328","0.022082199901342393","0.03211737780366093","0.04624334741383791","0.061920677032321694","0.07776208091527223","0.10345300296321512","0.12537822714075447","7.881354545083945e-11","0.00015072044835520227","0.0003863254004813243","0.0008524400953907269","0.001452727284585581","0.002199712991630172","0.00230661811615631","0.003657361670982638","0.006965979817317624","0.0035550411603621056","0.03370433330535888","0.13358238339424133","0.13483698815107345","0.1383414313197136","0.14432458728551864","0.15257836878299713","0.16358690708875656","0.1750430718064308","0.191215480864048","0.2093991219997406","0.22995882630348205","0","0.0002149453176273742","0.0005005955957279517","0.0009574116945289606","0.0013616419341894723","0.0021684081812486885","0.002548898750749167","0.004607563970366319","0.0058166145587363865","0.006490643995874717","0.0002186845667893067","0.04970104428357445","523","0.04199776948487853","0.008806784637272358","0.00007065153477014974","0.02975931664307913","523","0.03370433330535888","0.13358238339424133"
"crisp-mountain-208","finished","-","mattia-scardecchia","","2024-02-26T13:41:49.000Z","969","","qdyzuu59","","","2024-02-26T13:57:58.000Z","2024-02-26T13:57:58.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","1500","false","SAM","2.2.0","0.15","6","0.045","40000","2048","0.1","1","0.014913084101863204","0.043835442435617246","0.04429706845742961","0.045759628100010254","0.04824596604642769","0.05164867228207489","0.05632104627632847","0.06217090948484838","0.06933898719338079","0.07796195894479752","0.08790558809414506","3.360620869728887e-10","0.00002793633189735328","0.00002710932675242996","0.000011110055669281876","0.00002614303948270624","0.00015555921053873469","0.00003802535611534117","0.00013833883332060114","0.0003423596079392806","0.0005916923681294013","0.01260561794042589","0.08230896294116974","0.08268408725659053","0.0838381399710973","0.08580405761798222","0.08869553357362747","0.09256613502899806","0.09761435041824976","0.1037725682059924","0.11139396329720816","0.12046801050504048","0","0.000013643130682096397","0.000013805920485004665","0.00001745547224117501","0.00001910792000231664","0.00005212543562525049","0.000015207531767224718","0.00006903783979400869","0.00008380493414174293","0.00011442868020469064","0.006246228949166835","0.04383544267620891","0.0440769677865319","0.04471575897186995","0.04580411518691107","0.04732197873527184","0.04937277541030198","0.05167752497363835","0.05446258904412389","0.05785927155520767","0.06169030076125637","4.257965436933314e-10","0.000019067930017598125","0.00006506912514126935","0.00006387379164391134","0.0002042318567962549","0.0002257459246863676","0.0001749059575464617","0.00041922874135951214","0.00038468766800937626","0.0004403633581983815","0.0050180281698703755","0.08230896294116974","0.08247337341308594","0.0830028809607029","0.08388915956020356","0.08503831401467324","0.08666331022977829","0.0886121466755867","0.09089929088950158","0.09371832981705666","0.09666414260864258","0","0.00003157013455255474","0.0001078575423574274","0.00005842703386128182","0.00011258478387929193","0.00024106715010281063","0.00023362118026174844","0.000331529323240109","0.0004420188103476421","0.0006283324932274305","0.00436393404379487","0.014913084101863204","300","0.006246228949166835","0.049063969403505325","0.00005927135134697892","0.01260561794042589","300","0.0050180281698703755","0.08230896294116974"
"soft-puddle-207","finished","-","mattia-scardecchia","","2024-02-26T13:36:53.000Z","865","","hj07a18f","","","2024-02-26T13:51:18.000Z","2024-02-26T13:51:18.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,784,15]","gnode02","mnist-train","784","0.0005","12000","false","SAM","2.2.0","0.1","8","0.002","40000","256","0.1","1","0.023312658363526372","0.0018718554347287863","0.002173414337448776","0.0033870459107371667","0.00610955626082917","0.011459882215907175","0.019752024207264185","0.02941501683865984","0.043105610025425754","0.059035862485567726","0.07553487084805965","5.820766091346741e-11","0.0000017816619369555525","0.00010579512988684836","0.000037783354110654855","0.0004287026755409423","0.0002527141848205727","0.00079587561045494","0.0021940031031458477","0.0008089421519283697","0.000839929353633888","0.016399863859017677","0.15362010896205902","0.15423277020454407","0.15609906117121378","0.15925814708073935","0.16363866130510965","0.1691984385251999","0.17544656495253244","0.1824045131603877","0.1895598967870077","0.19674156606197357","0","0.000004823029634633319","0.00003100595198401409","0.00002740300585346532","0.00003232156782887454","0.0000392935568208393","0.00010102215205417312","0.00012498909105489105","0.00012858721784869215","0.00019043444979351107","0.006009807349473702","0.001871855417266488","0.002076110415509902","0.0026910968765150754","0.0037312334636226295","0.005175015167333185","0.007066614902578294","0.00946983874309808","0.01217795058619231","0.015411045448854566","0.019145866530016063","3.9287176781249754e-11","0.000014384016276922005","0.000025676140965335873","0.0000729399064538744","0.00006144928387441334","0.00011852102722190236","0.00016745264587407344","0.0001869737474737605","0.00027347938853018445","0.000392819997473716","0.0025935250520706388","0.15362010896205902","0.1537313461303711","0.1540452539920807","0.1544336959719658","0.1551058828830719","0.1558726266026497","0.15663780719041823","0.15760015994310378","0.1597216859459877","0.16136777251958848","0","0.0001733834880000889","0.00023973144701902393","0.0002667117393640638","0.0005562630088385504","0.0004809059932236504","0.0008335859462939287","0.0012535842329953583","0.0015335755532946836","0.001604659345565039","0.0022139602806419134","0.023312658363526372","1332","0.006009807349473702","0.001974090002477169","0.00006745944847352803","0.016399863859017677","1332","0.0025935250520706388","0.15362010896205902"
"unique-butterfly-206","finished","-","mattia-scardecchia","","2024-02-26T13:32:11.000Z","575","","a5hk8w69","","","2024-02-26T13:41:46.000Z","2024-02-26T13:41:46.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","1500","false","AdamW","2.2.0","","6","0.045","40000","2048","0.1","1","0.02892630194934706","0.04335999473308524","0.0444618083226184","0.04768473627821853","0.05291535852787395","0.06006429278446982","0.06908021618922551","0.08009780912349622","0.0929297450153778","0.10795286569433908","0.12431614170782268","2.6884966957831096e-10","0.000019657223519314116","0.000019568838248966797","0.0000714369451412395","0.00019375694373219857","0.00021877774943904923","0.0003726356389112332","0.0004293366731245849","0.0008685250543391892","0.00043474901816247663","0.023607888569434493","0.08601684123277664","0.08681479841470718","0.0892342949906985","0.0932654266556104","0.09894198427597682","0.10640644282102583","0.11554409315188724","0.12648499508698782","0.1393338143825531","0.1542046070098877","0","0.000007796042028150213","0.00003136167035698698","0.000012885783629815496","0.00005316746651538448","0.00002344728964887352","0.00001797684345615848","0.0001256773425694832","0.00028750754953335507","0.00008936360296009432","0.012660615007625886","0.04335999512113631","0.04381934327539057","0.045090028853155675","0.04750134680652991","0.05040554800070822","0.05462447520112619","0.05910484703490511","0.06518070162273944","0.07201179852709175","0.07910801684483885","4.286164191701783e-10","0.00010064828162807956","0.0001341909817599106","0.0001822040615142604","0.00045737244595205886","0.000734603140701724","0.0009503221649278142","0.0011595698710517629","0.001896335009248248","0.00242529285117102","0.01077558219432831","0.08601684123277664","0.08640284910798073","0.08752828612923622","0.08939215540885925","0.09213560074567796","0.09572217985987665","0.09972402825951576","0.10411810353398324","0.10991251170635224","0.11697167828679084","0","0.00007514836656420627","0.00024523475044929574","0.0002801967530127998","0.0005331724624559695","0.0005479761661683558","0.0007792968374996017","0.0009647770013885696","0.0015330455834639777","0.001830150121323055","0.0010970979928970337","0.02892630194934706","177","0.012660615007625886","0.044243548065423965","0.00007159820233937353","0.023607888569434493","177","0.01077558219432831","0.08601684123277664"
"sleek-capybara-205","finished","-","mattia-scardecchia","","2024-02-26T13:27:32.000Z","558","","rhcpj3us","","","2024-02-26T13:36:50.000Z","2024-02-26T13:36:50.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,784,15]","gnode02","mnist-train","784","0.0005","12000","false","AdamW","2.2.0","","8","0.002","40000","256","0.1","1","0.05756977668497711","0.001971654884982854","0.004185324030307432","0.010636396783714494","0.021868586385001738","0.03739615405599276","0.05535162302354971","0.07706053430835406","0.10041262085239092","0.12702468472222486","0.15950673694411913","2.9103830456733704e-11","0.00005199014222245231","0.0002669006018958176","0.0004753463733954708","0.0014299260299833437","0.0007332524637849876","0.0015036268993025782","0.0011802928194261488","0.003876463680725767","0.004782058918829573","0.032163276274998986","0.15658344328403473","0.15766399602095285","0.16096150875091553","0.16649405161539713","0.1744027386109034","0.184518039226532","0.19699789583683017","0.21204998592535657","0.22917437056700388","0.2486211657524109","0","0.000016142052694149952","0.000009516220343603852","0.00003985736215765926","0.000046174311488472685","0.0000797659019521512","0.000069292977564547","0.00006511874331782539","0.0004341694562558808","0.0003263132827980612","0.05292378843441838","0.001971654887893237","0.003931403451133519","0.00955406113062054","0.019171416759490967","0.03240531333722174","0.04988799719139934","0.06886254148557783","0.0916608238592744","0.11652473825961351","0.15498448312282562","2.8941690863917848e-11","0.00008282610905211629","0.000344233900322415","0.0007798528772375604","0.001396218405175829","0.0029207466126107092","0.004323896454725425","0.004220993443631789","0.005666260029123148","0.012234761085510236","0.04174003347754476","0.15658344328403473","0.1579306408762932","0.1623914808034897","0.1695561870932579","0.1801384061574936","0.19234755784273147","0.20993604362010956","0.22651612162590024","0.25313931703567505","0.2746955692768097","0","0.0002038304205967668","0.00038711987628523015","0.0012376952918870389","0.0018736045592060908","0.0018464716554718445","0.0018651567322019408","0.004631946182081945","0.006632705723802923","0.005470893658453687","0.00017535584629513323","0.05756977668497711","874","0.05292378843441838","0.0019089055713266136","0.00007146233110688627","0.032163276274998986","874","0.04174003347754476","0.15658344328403473"
"glowing-firebrand-204","finished","-","mattia-scardecchia","","2024-02-26T13:18:48.000Z","801","","j0csu9iw","","","2024-02-26T13:32:09.000Z","2024-02-26T13:32:09.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","3000","false","SAM","2.2.0","0.15","6","0.035","40000","1024","0.1","1","0.016714367584791036","0.0336057753690208","0.03411568064863483","0.035725257669885956","0.03837817107948164","0.04236080730333924","0.04761757655069232","0.054158899622658886","0.062015453819185495","0.07212545614068706","0.08309834978232782","1.7782734144152454e-10","0.000011224612389415326","0.00007430041841836346","0.00006112695154542135","0.00001556571223537874","0.00023079790878408063","0.0005021254345343643","0.0004419773169396498","0.0004248132183008589","0.0005710542057247096","0.01350190242131552","0.09595700353384018","0.0963495597243309","0.09756305068731308","0.09970163802305858","0.10277982304493588","0.1069388911128044","0.11227138340473176","0.11891027043263118","0.1272525837024053","0.13686485588550568","0","0.000007811502946238117","0.000019637023919911647","0.000016627162657761482","0.000005989063527689593","0.00003320834350397773","0.00004306164042758029","0.000022455761106333412","0.0000977969990296079","0.00018414554578158996","0.008425553247798236","0.03360577528364957","0.03389785210601985","0.034768105926923455","0.03632749163080007","0.03836729328613728","0.04093784186989069","0.044278111029416325","0.04798963651992381","0.05268070220481604","0.05746047359425575","3.0158334765157116e-10","0.00002186268291332799","0.00007281874306872724","0.00007538907057450553","0.00020041328776807004","0.00021074728868435927","0.00027162744262292907","0.0004547373376459369","0.000365776553268123","0.000697978855170418","0.006258843243122092","0.09595700353384018","0.09619173109531402","0.09678658470511436","0.09797117486596107","0.09936368092894554","0.10147315114736558","0.10364637672901152","0.1067925177514553","0.11005706563591958","0.11391918137669564","0","0.00003406724080865252","0.00005814110769825429","0.00012413324061257518","0.0002192207786853897","0.00025290134671246","0.0003217582490384925","0.0005966978617364467","0.0005203862909655766","0.0006059608077115136","0.003568334737792611","0.016714367584791036","461","0.008425553247798236","0.035364292562007904","0.000062813182012178","0.01350190242131552","461","0.006258843243122092","0.09595700353384018"
"astral-feather-203","finished","-","mattia-scardecchia","","2024-02-26T13:11:31.000Z","434","","xfaf06b5","","","2024-02-26T13:18:45.000Z","2024-02-26T13:18:45.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","3000","false","AdamW","2.2.0","","6","0.035","40000","1024","0.1","1","0.03976831068672862","0.03381600009743124","0.035449830970416464","0.039911930449306965","0.047424111825724445","0.05740872770547867","0.06970390646408002","0.08420694572851062","0.10186266247183084","0.12152446682254474","0.14453452763458094","5.074426233233736e-10","0.000004185789878199315","0.00006987074262682158","0.00008700528011384823","0.00006821715178461172","0.0008413809545104946","0.0005220791041590739","0.0002776586213479134","0.0005271093071740008","0.002119990423925175","0.030083465824524563","0.10527228564023972","0.1062815710902214","0.10935616493225098","0.11449398348728816","0.1217550386985143","0.13122650980949402","0.14278577268123627","0.15678148965040842","0.1731837938229243","0.1924209048350652","0","0.00001284453516287427","0.00003134432603521211","0.000010315743421931885","0.00008574467989002828","0.00013062262113853337","0.000009139211495912516","0.00005992871403936656","0.0001605520371819071","0.00029123480911013726","0.020028960510389868","0.0338159998995252","0.03451840509660542","0.03661846215836704","0.04034407972358167","0.045038555609062315","0.05127633234951645","0.05925517485011369","0.06820207270793617","0.0790941090323031","0.0902864041738212","5.265211032419695e-10","0.00011270814494558715","0.00011574009234261314","0.0002277597722561711","0.0006259747322410488","0.0008232707726409602","0.0014108742750910334","0.002024627215807733","0.0013905919874133191","0.004757956496286959","0.016238437369465814","0.10527228564023972","0.10585889667272567","0.10740647986531256","0.1102918416261673","0.11454028636217116","0.11970038190484047","0.1250745214521885","0.1331009656190872","0.14219960421323777","0.15166196674108506","0","0.00011724929824328315","0.00014369423770602846","0.0004406434645204173","0.0009263106685482636","0.0008691951370740462","0.0008852509509837211","0.0015157763391920808","0.0020649944538576586","0.0012998474429110757","0.0007706909673288465","0.03976831068672862","258","0.020028960510389868","0.0334213450551033","0.00007667970930924639","0.030083465824524563","258","0.016238437369465814","0.10527228564023972"
"rosy-hill-202","finished","-","mattia-scardecchia","","2024-02-26T12:56:55.000Z","874","","5cwyj1tl","","","2024-02-26T13:11:29.000Z","2024-02-26T13:11:29.000Z","gnode02","","0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","https://github.com/MattiaSC01/HM/tree/0f4ec0ed5fd1a631f94828b9f5f09657cc05a7b3","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/MNIST","cuda","false","1e-8","[784,15]","gnode02","mnist-train","784","0.001","6000","false","SAM","2.2.0","0.15","6","0.015","40000","512","0.1","1","0.01741986005799844","0.014737058935376504","0.015225056481237212","0.01674742701773842","0.01942318608053029","0.02357259710940222","0.02907171108139058","0.035934931598603725","0.04453818453475833","0.05469010677188635","0.06762892877062161","2.6884966957831086e-10","0.000015649937407446248","0.00004513142551681736","0.00013323482204999926","0.00024563509129116583","0.0002118239595871954","0.00008722857384160012","0.0007737882068000685","0.0004278031990307904","0.0004162127410445055","0.013499817252159124","0.11645076423883438","0.11683706442515056","0.1180928498506546","0.12020303308963776","0.1232824499408404","0.12741329769293466","0.13279207050800323","0.13947262863318124","0.14765770733356476","0.1573039491971334","0","0.00001411967652028409","0.000021476295662773875","0.00002627690808826659","0.00003855827298990799","0.0000920327000161377","0.00010589345049117088","0.00009561994714365538","0.00004866518491282421","0.00009171584257066824","0.01276774098048918","0.014737058791797607","0.01516303843818605","0.016530110710300507","0.018822117429226636","0.021957007050514225","0.02597661435138434","0.030825721099972725","0.036706066923215985","0.043279218534007666","0.05105104544200003","1.936370964763476e-10","0.000048523864465936656","0.00007157712734791524","0.00019121292594850728","0.0001881101399078503","0.0003220373008552606","0.0004236039295376759","0.0007080207476558594","0.0006363004138582633","0.0007522526070980049","0.008520866036415081","0.11645076423883438","0.1167384259402752","0.11759854331612588","0.11902738139033316","0.12106750532984734","0.1238587036728859","0.1271793782711029","0.13131469786167144","0.13559237122535706","0.14088853150606157","0","0.0000557172643052812","0.0001197027052902222","0.00020047874200857448","0.0003884294074355474","0.0003138021734178108","0.0005128185491808614","0.0005514504592527938","0.0004014094016234783","0.0009584661442379646","0.003468484850600362","0.01741986005799844","914","0.01276774098048918","0.015980403870344162","0.00006464021862484515","0.013499817252159124","914","0.008520866036415081","0.11645076423883438"
